date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:58:05	83/83	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:03%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_chara.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_chara.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:05	48130/48130	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:18%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_chara_color.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_chara_color.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:07	84/84	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:05%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_wanted.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_wanted.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:07	60891/60891	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:18%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_chara.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_chara.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:07	21548/21548	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:19%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_wanted.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_wanted.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:08	82/82	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:07%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_name.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_name.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:09	81/81	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:08%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_ttl.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_ttl.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:09	54272/54272	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:18%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_name.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_name.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:11	74/74	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:09%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_mario.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_mario.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:11	113665/113665	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:19%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_ttl.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_broodals_ttl.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:13	78/78	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:11%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_arrow.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_arrow.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:13	172017/172017	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:20%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_mario.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_mario.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:13	3270/3270	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:19%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_arrow.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_arrow.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:15	76/76	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:13%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_ttl.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_ttl.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:15	76/76	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:15%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_txt.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_txt.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:15	46896/46896	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:19%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_ttl.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_ttl.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:17	76/76	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:15%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_btn.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_btn.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:17	69892/69892	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:19%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_txt.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_txt.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:17	20409/20409	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:19%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_btn.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_cap_btn.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:19	81/81	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:17%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_book.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_book.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:19	84/84	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:19%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_coaster.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_coaster.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:21	80/80	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:19%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_ttl.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_ttl.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:21	84625/84625	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:20%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_coaster.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_coaster.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:23	80/80	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:22%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_txt.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_txt.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:23	58115/58115	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:20%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_ttl.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_ttl.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:25	80/80	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:23%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_btn.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_btn.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:25	69041/69041	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:20%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_txt.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_txt.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:25	20724/20724	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:19%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_btn.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_btn.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:27	84/84	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:25%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_odyssey.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_odyssey.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:29	84/84	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:27%20GMT	http://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_sticker.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_sticker.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:29	1271465/1271465	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:55:43%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_book.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_book.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:29	30507/30507	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:20%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_sticker.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_sticker.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:31	56/56	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:29%20GMT	http://switch-cn.gtgres.com/switch/aaaca/action/css/action.css	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/css/action.css	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:31	16587/16587	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Aug%202020%2009:48:05%20GMT	https://switch-cn.gtgres.com/switch/aaaca/action/css/action.css	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/css/action.css	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:33	54/54	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:31%20GMT	http://switch-cn.gtgres.com/switch/aaaca/action/js/action.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/js/action.js	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:33	1986/1986	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2028%20Aug%202020%2009:48:14%20GMT	https://switch-cn.gtgres.com/switch/aaaca/action/js/action.js	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/js/action.js	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:35	283432/283432	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:49:20%20GMT	https://switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_odyssey.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/introduction/img/introduction_journey_odyssey.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/introduction/index.html)
13:58:35	65/65	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:33%20GMT	http://switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl_line.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl_line.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:35	25460/25460	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:48:14%20GMT	https://switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl_line.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl_line.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:35	60/60	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:35%20GMT	http://switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:37	64/64	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:35%20GMT	http://switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl_txt.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl_txt.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:37	38527/38527	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:48:14%20GMT	https://switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:38	64/64	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:37%20GMT	http://switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl_img.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl_img.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:38	54609/54609	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:48:14%20GMT	https://switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl_txt.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl_txt.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:40	64/64	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:38%20GMT	http://switch-cn.gtgres.com/switch/aaaca/action/img/action_photo01.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/img/action_photo01.jpg	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:40	217633/217633	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2009:48:14%20GMT	https://switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl_img.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/img/action_ttl_img.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:42	64/64	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:40%20GMT	http://switch-cn.gtgres.com/switch/aaaca/action/img/action_photo02.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/img/action_photo02.jpg	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:43	64/64	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2019:58:43%20GMT	http://switch-cn.gtgres.com/switch/aaaca/action/img/action_coaster.png	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/img/action_coaster.png	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:43	311690/311690	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:48:14%20GMT	https://switch-cn.gtgres.com/switch/aaaca/action/img/action_photo01.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/img/action_photo01.jpg	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
13:58:43	174543/174543	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:48:14%20GMT	https://switch-cn.gtgres.com/switch/aaaca/action/img/action_photo02.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aaaca/action/img/action_photo02.jpg	(from https://www.nintendoswitch.com.cn/super_mario_odyssey/action/index.html)
